system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,GFW_defory,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
00000000000000000360_00000000000000000360_0_00000000000000000360_0_00000000000000000360_0,1680.0,2.72631025314,957.0,5063.9609375,2010,2007,2002,TTF3,5.00628232956,851805.0,7906815.0,720.0,60.0,3041.70996094,5550.0,4878.94433594,0.0176081303507,44479.28125,0,0,0,7496,10.0,sample_3491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361_00000000000000000361_0_00000000000000000361_0_00000000000000000361_0,1686.0,86.4236679077,955.0,4924.75390625,2010,2010,2005,TTF3,7.60928869247,851955.0,7906815.0,720.624755859,67.0,2982.09667969,5502.36328125,4758.00390625,0.0176853779703,44410.2460938,0,0,0,7497,10.0,sample_3492,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362_00000000000000000362_0_00000000000000000362_0_00000000000000000362_0,1686.0,356.987213135,954.0,4648.35449219,2014,2006,0,TTF3,17.5940799713,852255.0,7906815.0,792.022705078,30.0,2863.86108398,5414.97900391,4521.34912109,0.0173166338354,44311.1328125,0,0,0,7499,14.0,sample_3493,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363_00000000000000000363_0_00000000000000000363_0_00000000000000000363_0,1686.0,79.5085220337,961.0,4239.77587891,2009,2006,0,TTF3,6.52698659897,852705.0,7906815.0,894.986022949,42.0,2686.63354492,5313.04980469,4181.63867188,0.0176417678595,44157.7304688,0,0,0,7502,9.0,sample_3494,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364_00000000000000000364_0_00000000000000000364_0_00000000000000000364_0,1691.0,267.510437012,962.0,3453.65014648,2015,2015,2001,TTF3,5.47926855087,853605.0,7906815.0,351.140991211,120.0,2334.60913086,5220.77587891,3560.9128418,0.0174972675741,43894.6835938,0,0,0,7508,15.0,sample_3495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365_00000000000000000365_0_00000000000000000365_0_00000000000000000365_0,1691.0,307.40536499,995.0,3328.24267578,2023,2004,0,TTF3,14.97660923,853755.0,7906815.0,210.0,95.0,2273.08154297,5220.0,3459.37866211,0.0175615418702,43871.5546875,0,0,0,7509,0.0,sample_3496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366_00000000000000000366_0_00000000000000000366_0_00000000000000000366_0,1692.0,43.2100906372,1017.0,3204.94921875,2016,2016,0,TTF3,10.6835079193,853905.0,7906815.0,60.0,30.0,2214.72338867,5203.24902344,3358.39257813,0.01855411008,43827.0117188,0,0,0,7510,17.0,sample_3497,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367_00000000000000000367_0_00000000000000000367_0_00000000000000000367_0,1692.0,290.772247314,1004.0,2965.75463867,2016,2015,0,TTF3,14.4919509888,854205.0,7906815.0,90.0,90.0,2095.70996094,5161.56933594,3166.52807617,0.0183660220355,43764.4726563,0,0,0,7512,15.0,sample_3498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368_00000000000000000368_0_00000000000000000368_0_00000000000000000368_0,1692.0,348.690063477,1030.0,2850.47363281,2010,2001,0,TTF3,3.64697051048,854355.0,7906815.0,240.0,216.0,2032.26477051,5147.1640625,3069.10400391,0.0199763718992,43725.609375,0,0,0,7513,14.0,sample_3499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369_00000000000000000369_0_00000000000000000369_0_00000000000000000369_0,1692.0,97.1250152588,1009.0,2738.55810547,2011,2001,0,TTF3,7.65304899216,854505.0,7906815.0,189.736663818,153.0,1958.97937012,5099.82373047,2974.69335938,0.0188796129078,43688.9960938,0,0,0,7514,11.0,sample_3500,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a_0000000000000000036a_0_0000000000000000036a_0_0000000000000000036a_0,1692.0,57.0947570801,989.0,2630.43725586,2011,2004,0,TTF3,4.82254219055,854655.0,7906815.0,201.246124268,180.0,1889.04736328,4988.75732422,2877.02978516,0.0188084002584,43671.53125,0,0,0,7515,11.0,sample_3501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b_0000000000000000036b_0_0000000000000000036b_0_0000000000000000036b_0,1692.0,36.6341133118,981.0,2526.59838867,2011,2004,0,TTF3,11.4476909637,854805.0,7906815.0,218.403289795,162.0,1812.45690918,4879.77441406,2784.02587891,0.0184997841716,43638.2695313,0,0,0,7516,8.0,sample_3502,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c_0000000000000000036c_0_0000000000000000036c_0_0000000000000000036c_0,1719.0,28.1785888672,964.0,2427.59130859,2007,2004,0,TTF3,14.8265047073,854955.0,7906815.0,180.0,42.0,1744.13305664,4773.01806641,2689.31225586,0.0185446981341,43607.234375,0,0,0,7517,7.0,sample_3503,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d_0000000000000000036d_0_0000000000000000036d_0_0000000000000000036d_0,1719.0,87.27368927,953.0,2334.03076172,2007,2016,2007,TTF3,5.00628232956,855105.0,7906815.0,94.8683319092,67.0,1667.09326172,4668.64013672,2593.56884766,0.0195054169744,43592.5429688,0,0,0,7518,7.0,sample_3504,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e_0000000000000000036e_0_0000000000000000036e_0_0000000000000000036e_0,1719.0,228.366455078,980.0,2246.59741211,2014,2013,2006,TTF3,21.8698596954,855255.0,7906815.0,60.0,60.0,1596.7779541,4566.80419922,2497.21850586,0.0184708777815,43564.8085938,0,0,0,7519,14.0,sample_3505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f_0000000000000000036f_0_0000000000000000036f_0_0000000000000000036f_0,1736.0,187.125015259,997.0,2093.1315918,2017,2014,2004,TTF3,7.65304899216,855555.0,7906815.0,60.0,60.0,1449.03417969,4371.46435547,2305.12475586,0.0186427496374,43527.3085938,0,0,0,7521,4.0,sample_3506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370_00000000000000000370_0_00000000000000000370_0_00000000000000000370_0,1640.0,281.888641357,1024.0,4375.16845703,2017,2017,0,TTF3,9.19103336334,850005.0,7906665.0,300.0,300.0,3693.90039063,6199.04833984,6494.42822266,0.0168721415102,45209.140625,0,0,0,7070,17.0,sample_3507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371_00000000000000000371_0_00000000000000000371_0_00000000000000000371_0,1640.0,54.5829429626,1000.0,4516.37011719,2015,2015,0,TTF3,24.7094249725,850155.0,7906665.0,150.0,150.0,3642.99316406,6118.30859375,6361.76855469,0.0163752138615,45163.1523438,0,0,0,7071,15.0,sample_3508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373_00000000000000000373_0_00000000000000000373_0_00000000000000000373_0,1680.0,313.09085083,959.0,5398.16650391,2017,2000,0,TTF3,10.0304431915,851505.0,7906665.0,445.982055664,30.0,3297.95385742,5515.43310547,5210.3359375,0.0171858295798,44545.6835938,0,0,0,7080,17.0,sample_3510,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374_00000000000000000374_0_00000000000000000374_0_00000000000000000374_0,1680.0,309.289398193,963.0,5259.24902344,2010,0,0,TTF3,3.389067173,851655.0,7906665.0,589.406494141,30.0,3238.05493164,5460.08251953,5088.42822266,0.017719777301,44473.546875,0,0,0,7081,17.0,sample_3511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375_00000000000000000375_0_00000000000000000375_0_00000000000000000375_0,1686.0,151.927520752,954.0,4983.34228516,2002,2002,0,TTF3,8.06324577332,851955.0,7906665.0,570.78894043,30.0,3120.0,5360.27050781,4849.34033203,0.0178516693413,44369.8007813,0,0,0,7083,2.0,sample_3512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376_00000000000000000376_0_00000000000000000376_0_00000000000000000376_0,1691.0,272.290618896,969.0,3536.69335938,2017,2001,0,TTF3,17.367067337,853605.0,7906665.0,390.0,90.0,2470.40478516,5070.79882813,3671.41650391,0.0175175014883,43858.4648438,0,0,0,7094,17.0,sample_3513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377_00000000000000000377_0_00000000000000000377_0_00000000000000000377_0,1692.0,306.869903564,1025.0,3294.26782227,2017,2004,0,TTF3,4.76364183426,853905.0,7906665.0,150.0,85.0,2351.70141602,5055.42285156,3472.36230469,0.019117416814,43791.4960938,0,0,0,7096,17.0,sample_3514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378_00000000000000000378_0_00000000000000000378_0_00000000000000000378_0,1692.0,353.157226563,1030.0,3176.74365234,2016,2015,2001,TTF3,5.98921823502,854055.0,7906665.0,90.0,90.0,2294.55883789,5031.77880859,3378.29833984,0.0190714485943,43749.6992188,0,0,0,7097,16.0,sample_3515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379_00000000000000000379_0_00000000000000000379_0_00000000000000000379_0,1692.0,1.2188744545,1032.0,3062.05810547,2007,2014,2002,TTF3,11.0826444626,854205.0,7906665.0,127.279220581,127.0,2233.94262695,5012.51416016,3280.30493164,0.0191215090454,43729.65625,0,0,0,7098,7.0,sample_3516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a_0000000000000000037a_0_0000000000000000037a_0_0000000000000000037a_0,1692.0,41.9872131348,1042.0,2950.54223633,2018,2001,0,TTF3,6.39691972733,854355.0,7906665.0,256.320098877,256.0,2162.08227539,4997.6796875,3186.36157227,0.0209051650017,43691.2578125,0,0,0,7099,13.0,sample_3517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b_0000000000000000037b_0_0000000000000000037b_0_0000000000000000037b_0,1692.0,41.3477783203,1032.0,2842.56933594,2011,2002,0,TTF3,15.5100669861,854505.0,7906665.0,335.410186768,301.0,2093.1315918,4987.31396484,3088.25195313,0.0193084906787,43655.109375,0,0,0,7100,11.0,sample_3518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c_0000000000000000037c_0_0000000000000000037c_0_0000000000000000037c_0,1692.0,29.0546035767,1008.0,2738.55810547,2011,2002,0,TTF3,4.90379238129,854655.0,7906665.0,342.052612305,313.0,2016.92834473,4888.06689453,2994.29467773,0.0187699459493,43637.8789063,0,0,0,7101,11.0,sample_3519,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d_0000000000000000037d_0_0000000000000000037d_0_0000000000000000037d_0,1692.0,131.820175171,988.0,2638.97705078,2014,2004,0,TTF3,11.9946594238,854805.0,7906665.0,362.491394043,175.0,1945.37915039,4776.78759766,2900.24145508,0.0183973554522,43605.0820313,0,0,0,7102,14.0,sample_3520,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e_0000000000000000037e_0_0000000000000000037e_0_0000000000000000037e_0,1719.0,32.0053825378,965.0,2544.34667969,2011,2004,0,TTF3,4.49514865875,854955.0,7906665.0,300.0,30.0,1873.0189209,4667.67626953,2805.28076172,0.0188733898103,43574.5078125,0,0,0,7103,11.0,sample_3521,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f_0000000000000000037f_0_0000000000000000037f_0_0000000000000000037f_0,1736.0,197.92791748,956.0,2296.12719727,2018,2009,2004,TTF3,16.583152771,855405.0,7906665.0,150.0,67.0,1652.18041992,4354.96289063,2516.06835938,0.0184578541666,43519.9648438,0,0,0,7106,0.0,sample_3522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380_00000000000000000380_0_00000000000000000380_0_00000000000000000380_0,1736.0,257.90524292,966.0,2227.48730469,2013,2004,0,TTF3,13.4215087891,855555.0,7906665.0,189.736663818,30.0,1583.19299316,4256.1953125,2390.9831543,0.0186086762697,43495.9648438,0,0,0,7107,4.0,sample_3523,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381_00000000000000000381_0_00000000000000000381_0_00000000000000000381_0,1640.0,112.671340942,1016.0,4468.79199219,2015,2015,0,TTF3,19.6328887939,850155.0,7906515.0,192.093734741,192.0,3785.35327148,5991.59423828,6433.86376953,0.0165131725371,45072.4804688,0,0,0,6657,15.0,sample_3524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000382_00000000000000000382_0_00000000000000000382_0_00000000000000000382_0,1640.0,72.4075775146,975.0,4612.00585938,2015,2010,2001,TTF3,10.16040802,850305.0,7906515.0,84.8528137207,85.0,3741.7109375,5911.82714844,6303.49902344,0.0161303170025,44983.2421875,0,0,0,6658,15.0,sample_3525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383_00000000000000000383_0_00000000000000000383_0_00000000000000000383_0,1665.0,321.788970947,973.0,4755.63867188,2017,2016,0,TTF3,13.9949798584,850455.0,7906515.0,42.4264068604,30.0,3703.63330078,5834.82666016,6174.02636719,0.0158237554133,44896.4257813,0,0,0,6659,17.0,sample_3526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384_00000000000000000384_0_00000000000000000384_0_00000000000000000384_0,1680.0,212.005386353,967.0,5455.79492188,2017,2017,2010,TTF3,4.49514865875,851505.0,7906515.0,513.517272949,42.0,3436.27709961,5377.03466797,5298.12207031,0.0174816381186,44461.9960938,0,0,0,6666,17.0,sample_3527,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385_00000000000000000385_0_00000000000000000385_0_00000000000000000385_0,1680.0,345.529693604,957.0,5181.66943359,2016,2013,2002,TTF3,14.9383802414,851805.0,7906515.0,421.070068359,30.0,3317.13720703,5267.11474609,5060.04931641,0.016723761335,44356.0898438,0,0,0,6668,16.0,sample_3528,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387_00000000000000000387_0_00000000000000000387_0_00000000000000000387_0,1686.0,272.12109375,966.0,4776.31640625,2014,2013,0,TTF3,6.42315101624,852255.0,7906515.0,534.13482666,60.0,3140.84375,5126.40234375,4716.20605469,0.0174774918705,44191.4609375,0,0,0,6671,14.0,sample_3530,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388_00000000000000000388_0_00000000000000000388_0_00000000000000000388_0,1686.0,133.210083008,960.0,4510.78710938,2014,2007,0,TTF3,10.6835079193,852555.0,7906515.0,750.0,60.0,3021.67163086,5050.34667969,4497.39941406,0.0171520523727,44099.7734375,0,0,0,6673,14.0,sample_3531,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389_00000000000000000389_0_00000000000000000389_0_00000000000000000389_0,1691.0,315.0,952.0,3745.55737305,2015,2001,0,TTF3,0.337614715099,853455.0,7906515.0,417.851654053,30.0,2668.65136719,4925.85009766,3883.46484375,0.0179108623415,43832.15625,0,0,0,6679,15.0,sample_3532,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a_0000000000000000038a_0_0000000000000000038a_0_0000000000000000038a_0,1691.0,278.392913818,976.0,3624.04467773,2017,2000,0,TTF3,14.4086971283,853605.0,7906515.0,468.614990234,67.0,2607.75756836,4920.82324219,3781.90429688,0.0175814852118,43785.5820313,0,0,0,6680,12.0,sample_3533,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b_0000000000000000038b_0_0000000000000000038b_0_0000000000000000038b_0,1692.0,186.842773438,1018.0,3387.87548828,2004,2004,0,TTF3,11.8503389359,853905.0,7906515.0,283.019439697,95.0,2490.18066406,4907.72851563,3588.9831543,0.0180930271745,43720.0195313,0,0,0,6682,4.0,sample_3534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c_0000000000000000038c_0_0000000000000000038c_0_0000000000000000038c_0,1692.0,184.969741821,1026.0,3273.71337891,2017,2002,0,TTF3,10.8900718689,854055.0,7906515.0,240.0,228.0,2430.74072266,4883.36962891,3491.61865234,0.018769422546,43679.1601563,0,0,0,6683,2.0,sample_3535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d_0000000000000000038d_0_0000000000000000038d_0_0000000000000000038d_0,1692.0,229.51399231,1027.0,3162.54638672,2014,2014,2002,TTF3,12.6593236923,854205.0,7906515.0,256.320098877,210.0,2366.77001953,4863.51708984,3396.89575195,0.0190975498408,43659.5820313,0,0,0,6684,17.0,sample_3536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e_0000000000000000038e_0_0000000000000000038e_0_0000000000000000038e_0,1692.0,167.471191406,1046.0,3054.70141602,2010,2004,0,TTF3,4.39337730408,854355.0,7906515.0,339.411254883,218.0,2294.36254883,4848.2265625,3299.59082031,0.019950998947,43622.1171875,0,0,0,6685,10.0,sample_3537,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f_0000000000000000038f_0_0000000000000000038f_0_0000000000000000038f_0,1692.0,166.138977051,1013.0,2950.54223633,2004,2018,2004,TTF3,18.2864646912,854505.0,7906515.0,457.930114746,268.0,2222.8359375,4837.54052734,3204.80883789,0.0182407479733,43586.9023438,0,0,0,6686,4.0,sample_3538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390_00000000000000000390_0_00000000000000000390_0_00000000000000000390_0,1692.0,105.642250061,998.0,2850.47363281,2009,2002,0,TTF3,6.17384767532,854655.0,7906515.0,488.364624023,301.0,2147.6730957,4789.95800781,3111.33422852,0.018489997834,43570.1328125,0,0,0,6687,9.0,sample_3539,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391_00000000000000000391_0_00000000000000000391_0_00000000000000000391_0,1692.0,337.249023438,979.0,2754.94091797,2011,2004,0,TTF3,7.97323322296,854805.0,7906515.0,502.89163208,153.0,2079.54321289,4676.34472656,3017.05151367,0.0184829253703,43538.2695313,0,0,0,6688,11.0,sample_3540,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392_00000000000000000392_0_00000000000000000392_0_00000000000000000392_0,1719.0,337.380126953,991.0,2664.43237305,2011,2002,0,TTF3,12.2251224518,854955.0,7906515.0,408.044128418,30.0,2001.92407227,4564.83300781,2919.26367188,0.0187760964036,43508.6210938,0,0,0,6689,16.0,sample_3541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393_00000000000000000393_0_00000000000000000393_0_00000000000000000393_0,1736.0,26.5650501251,936.0,2428.51806641,2018,1999,0,TTF3,6.37937021255,855405.0,7906515.0,300.0,60.0,1784.43273926,4244.54931641,2581.04638672,0.0192105919123,43455.9257813,0,0,0,6692,0.0,sample_3542,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394_00000000000000000394_0_00000000000000000394_0_00000000000000000394_0,1640.0,24.4439544678,1007.0,4570.35009766,2017,2017,0,TTF3,11.3861656189,850305.0,7906365.0,201.246124268,201.0,3886.24487305,5784.47900391,6379.78076172,0.0162092205137,44938.1367188,0,0,0,6244,17.0,sample_3543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395_00000000000000000395_0_00000000000000000395_0_00000000000000000395_0,1665.0,88.3634262085,992.0,4715.25195313,2017,2017,0,TTF3,8.30048370361,850455.0,7906365.0,182.482879639,60.0,3849.59741211,5705.76025391,6251.88769531,0.0157964620739,44851.78125,0,0,0,6245,17.0,sample_3544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397_00000000000000000397_0_00000000000000000397_0_00000000000000000397_0,1680.0,90.0,970.0,5516.90136719,2015,2015,0,TTF3,8.99714374542,851505.0,7906365.0,426.380126953,90.0,3573.02392578,5239.27490234,5388.65478516,0.0169212259352,44419.9257813,0,0,0,6252,15.0,sample_3546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398_00000000000000000398_0_00000000000000000398_0_00000000000000000398_0,1680.0,274.537780762,964.0,5381.05029297,2017,2016,0,TTF3,14.7525396347,851655.0,7906365.0,324.499603271,30.0,3515.25244141,5180.97460938,5270.87255859,0.0165272336453,44349.1953125,0,0,0,6253,16.0,sample_3547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399_00000000000000000399_0_00000000000000000399_0_00000000000000000399_0,1680.0,49.5139884949,979.0,5245.96972656,2016,2015,0,TTF3,12.6593236923,851805.0,7906365.0,271.661560059,162.0,3454.69238281,5126.40234375,5154.76464844,0.0171903613955,44314.7265625,0,0,0,6254,16.0,sample_3548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a_0000000000000000039a_0_0000000000000000039a_0_0000000000000000039a_0,1686.0,307.874969482,971.0,5111.72167969,2013,2013,0,TTF3,5.42764282227,851955.0,7906365.0,271.661560059,124.0,3396.49829102,5075.67724609,5040.44628906,0.0169555637985,44247.5664063,0,0,0,6255,13.0,sample_3549,"{""type"":""MultiPoint"",""coordinates"":[]}"
