system:index,Annual_rai,Aspect_Mad,DEM_Mada_R,Dist_sett,JRC_defory,JRC_degrady,MERGE_SRC,Slope_Mada,X,Y,dist_defor,dist_edge_,dist_river,dist_route,dist_track,popdens_ma,pressure_s,treated_An,treated_CF,treated_CZ,treated_TT,treeloss19,unique_id,.geo
0000000000000000001a_0000000000000000001a_0_0000000000000000001a_0,1699.0,316.847595215,1002.0,4668.54345703,0,0,TTF3,10.3573102951,856605.0,7916715.0,720.0,190.0,4143.91113281,9652.73046875,1247.7980957,0.0181694701314,45485.7421875,0,0,0,34852,0.0,sample_2653,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b_0000000000000000001b_0_0000000000000000001b_0,1699.0,183.179824829,1004.0,4727.45166016,0,0,TTF3,8.54372596741,856755.0,7916715.0,735.45904541,272.0,4140.10888672,9578.08398438,1116.46765137,0.0185523442924,45429.75,0,0,0,34853,0.0,sample_2654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c_0000000000000000001c_0_0000000000000000001c_0,1704.0,177.137588501,994.0,4790.33398438,2014,0,TTF3,9.47392845154,856905.0,7916715.0,780.0,324.0,4140.43457031,9505.21972656,990.454467773,0.0182018186897,45375.8007813,0,0,0,34854,14.0,sample_2655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_0000000000000000001d_0_0000000000000000001d_0,1699.0,180.0,1034.0,4331.02783203,0,0,TTF3,8.06324577332,856005.0,7916565.0,787.464294434,256.0,4360.33251953,9843.15527344,1747.48388672,0.017148969695,45655.8828125,0,0,0,34434,0.0,sample_2656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_0000000000000000001e_0_0000000000000000001e_0,1699.0,140.440338135,1003.0,4373.93408203,0,0,TTF3,13.9611129761,856155.0,7916565.0,699.714233398,127.0,4336.01220703,9760.74804688,1611.36584473,0.0174072068185,45594.0429688,0,0,0,34435,0.0,sample_2657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f_0000000000000000001f_0_0000000000000000001f_0,1699.0,77.0053863525,993.0,4421.515625,0,0,TTF3,6.34412097931,856305.0,7916565.0,630.713867188,67.0,4316.76953125,9679.96386719,1471.22399902,0.0172478463501,45563.90625,0,0,0,34436,0.0,sample_2658,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020_00000000000000000020_0_00000000000000000020_0,1699.0,242.650131226,1001.0,4530.09912109,0,0,TTF3,15.2206192017,856605.0,7916565.0,570.0,85.0,4293.77441406,9523.42871094,1186.80236816,0.018150748685,45476.5859375,0,0,0,34438,0.0,sample_2659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_00000000000000000021_0_00000000000000000021_0,1699.0,106.294044495,990.0,4590.78417969,0,0,TTF3,15.7573003769,856755.0,7916565.0,589.406494141,124.0,4290.10498047,9447.76171875,1047.85498047,0.0183210168034,45420.9414063,0,0,0,34439,0.0,sample_2660,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_00000000000000000022_0_00000000000000000022_0,1704.0,320.355834961,982.0,4655.51269531,2021,0,TTF3,10.724155426,856905.0,7916565.0,644.127319336,216.0,4290.41943359,9373.88378906,912.414367676,0.0184836294502,45367.3476563,0,0,0,34440,19.0,sample_2661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_00000000000000000023_0_00000000000000000023_0,1699.0,306.869903564,1008.0,4147.38476563,2016,0,TTF3,4.76364183426,855855.0,7916415.0,798.811645508,458.0,4536.35302734,9803.75976563,1781.90905762,0.0175759810954,45698.2070313,0,0,0,34019,16.0,sample_2662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_00000000000000000024_0_00000000000000000024_0,1699.0,122.471191406,1014.0,4186.80078125,0,0,TTF3,12.2601480484,856005.0,7916415.0,680.147033691,330.0,4507.99267578,9718.70410156,1663.30993652,0.0171196404845,45634.9804688,0,0,0,34020,0.0,sample_2663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_00000000000000000025_0_00000000000000000025_0,1699.0,107.241462708,979.0,4231.16992188,2017,0,TTF3,7.21066856384,856155.0,7916415.0,576.281188965,180.0,4484.47314453,9635.23242188,1539.38293457,0.0172795206308,45573.8398438,0,0,0,34021,17.0,sample_2664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_00000000000000000026_0_00000000000000000026_0,1699.0,119.744880676,970.0,4280.33886719,2006,1996,TTF3,3.84366822243,856305.0,7916415.0,496.588348389,30.0,4465.87060547,9553.38671875,1415.09716797,0.0175059176981,45544.046875,0,0,0,34022,7.0,sample_2665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_00000000000000000027_0_00000000000000000027_0,1699.0,213.690063477,972.0,4454.97460938,0,0,TTF3,1.72100615501,856755.0,7916415.0,445.982055664,30.0,4440.1015625,9318.03125,997.24621582,0.0176481045783,45402.8515625,0,0,0,34025,0.0,sample_2666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_00000000000000000028_0_00000000000000000028_0,1704.0,288.434936523,991.0,4521.64794922,0,2018,TTF3,13.3423643112,856905.0,7916415.0,516.139526367,170.0,4440.40527344,9243.11621094,853.814941406,0.0176352318376,45349.96875,0,0,0,34026,0.0,sample_2667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029_00000000000000000029_0_00000000000000000029_0,1704.0,119.623748779,997.0,4592.25439453,0,0,TTF3,13.7366952896,857055.0,7916415.0,563.648803711,283.0,4444.96337891,9170.04394531,713.09185791,0.0183007437736,45324.2929688,0,0,0,34027,0.0,sample_2668,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0000000000000000002a_0_0000000000000000002a_0,1678.0,1.5481569767,1033.0,3892.72387695,0,0,TTF3,8.76725196838,855255.0,7916265.0,1166.91906738,443.0,4838.28466797,10040.7275391,2156.03808594,0.0164170823991,45876.1289063,0,0,0,33601,0.0,sample_2669,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0000000000000000002b_0_0000000000000000002b_0,1678.0,139.398712158,1026.0,3911.75146484,0,0,TTF3,12.9793510437,855405.0,7916265.0,1064.04882813,579.0,4792.96337891,9948.65332031,2030.27087402,0.0168567094952,45841.4414063,0,0,0,33602,0.0,sample_2670,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0000000000000000002c_0_0000000000000000002c_0,1678.0,158.962493896,998.0,3936.40698242,0,0,TTF3,6.62068986893,855555.0,7916265.0,973.498840332,716.0,4751.94677734,9858.00195313,1908.00939941,0.0166110955179,45773.6523438,0,0,0,33603,0.0,sample_2671,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0000000000000000002d_0_0000000000000000002d_0,1678.0,227.045410156,1030.0,3966.58544922,0,0,TTF3,9.37478256226,855705.0,7916265.0,859.069274902,591.0,4715.34716797,9768.8125,1789.9720459,0.0169304329902,45707.9765625,0,0,0,33604,0.0,sample_2672,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e_0000000000000000002e_0_0000000000000000002e_0,1699.0,94.0856170654,1010.0,4002.16186523,0,0,TTF3,19.3355503082,855855.0,7916265.0,724.982788086,458.0,4683.26806641,9681.12597656,1677.05102539,0.0169323906302,45675.9257813,0,0,0,33605,0.0,sample_2673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0000000000000000002f_0_0000000000000000002f_0,1699.0,221.423660278,998.0,4042.99389648,0,0,TTF3,10.6987705231,856005.0,7916265.0,591.692504883,330.0,4655.80273438,9594.98339844,1569.77709961,0.0171009078622,45613.3984375,0,0,0,33606,0.0,sample_2674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_00000000000000000030_0_00000000000000000030_0,1699.0,115.974395752,990.0,4088.92407227,2016,2006,TTF3,10.2460594177,856155.0,7916265.0,468.614990234,180.0,4633.03369141,9510.42578125,1452.44616699,0.0173782855272,45552.9609375,0,0,0,33607,0.0,sample_2675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_00000000000000000031_0_00000000000000000031_0,1699.0,309.80557251,966.0,4139.78271484,2003,1997,TTF3,3.72386717796,856305.0,7916265.0,366.196655273,30.0,4615.02978516,9427.49707031,1332.55395508,0.0178215615451,45523.5234375,0,0,0,33608,0.0,sample_2676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_00000000000000000032_0_00000000000000000032_0,1704.0,270.0,979.0,4388.82666016,2014,0,TTF3,0.477453768253,856905.0,7916265.0,403.608734131,90.0,4590.39208984,9112.94140625,804.98449707,0.0172507334501,45331.9453125,0,0,0,33612,14.0,sample_2677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_00000000000000000033_0_00000000000000000033_0,1704.0,131.820175171,1001.0,4461.53564453,2021,0,TTF3,6.06376504898,857055.0,7916265.0,432.666168213,240.0,4594.80126953,9038.81640625,664.078308105,0.0175228472799,45306.6328125,0,0,0,33613,0.0,sample_2678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_00000000000000000034_0_00000000000000000034_0,1704.0,226.332214355,1006.0,4538.0390625,0,0,TTF3,14.2220506668,857205.0,7916265.0,371.079498291,361.0,4604.09619141,8966.58789063,523.927490234,0.0175089035183,45257.53125,0,0,0,33614,0.0,sample_2679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_00000000000000000035_0_00000000000000000035_0,1704.0,197.447189331,1014.0,4618.14892578,0,0,TTF3,8.69130134583,857355.0,7916265.0,364.965759277,212.0,4618.24658203,8896.30273438,379.473327637,0.0180191323161,45210.4609375,0,0,0,33615,0.0,sample_2680,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_00000000000000000036_0_00000000000000000036_0,1704.0,252.82409668,1030.0,4701.68066406,0,0,TTF3,13.488363266,857505.0,7916265.0,416.77331543,67.0,4634.00488281,8828.00683594,241.867736816,0.0184463113546,45187.6796875,0,0,0,33616,0.0,sample_2681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_00000000000000000037_0_00000000000000000037_0,1679.0,220.236358643,1010.0,3743.63452148,0,0,TTF3,8.07700061798,855255.0,7916115.0,1025.28039551,437.0,4980.81298828,9923.29101563,2080.625,0.0160940866917,45863.6835938,0,0,0,33187,0.0,sample_2682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_00000000000000000038_0_00000000000000000038_0,1679.0,113.682090759,993.0,3763.41601563,0,0,TTF3,14.5387601852,855405.0,7916115.0,954.829833984,582.0,4936.80078125,9830.1171875,1950.0,0.0165189560503,45829.1679688,0,0,0,33188,0.0,sample_2683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_00000000000000000039_0_00000000000000000039_0,1679.0,171.384353638,989.0,3789.03686523,2017,0,TTF3,7.91730499268,855555.0,7916115.0,852.760253906,646.0,4896.98876953,9738.36230469,1822.36108398,0.0166011191905,45761.7265625,0,0,0,33189,17.0,sample_2684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0000000000000000003a_0_0000000000000000003a_0,1679.0,191.633636475,1002.0,3820.37963867,0,0,TTF3,16.1338825226,855705.0,7916115.0,766.615966797,510.0,4861.48144531,9648.06738281,1698.3815918,0.0168577115983,45696.3984375,0,0,0,33190,0.0,sample_2685,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0000000000000000003b_0_0000000000000000003b_0,1708.0,155.449554443,994.0,3857.3046875,0,0,TTF3,20.3570671082,855855.0,7916115.0,664.078308105,384.0,4830.37255859,9559.2734375,1578.92370605,0.0168197713792,45664.5234375,0,0,0,33191,0.0,sample_2686,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0000000000000000003c_0_0000000000000000003c_0,1708.0,129.289413452,975.0,3899.65380859,2006,0,TTF3,6.7545838356,856005.0,7916115.0,523.927490234,256.0,4803.74853516,9472.02148438,1465.09387207,0.016813820228,45602.3476563,0,0,0,33192,18.0,sample_2687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0000000000000000003d_0_0000000000000000003d_0,1708.0,243.434951782,967.0,3947.25219727,2010,1997,TTF3,5.32285261154,856155.0,7916115.0,390.0,127.0,4781.68359375,9386.35742188,1357.64501953,0.0179489888251,45542.265625,0,0,0,33193,7.0,sample_2688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0000000000000000003e_0_0000000000000000003e_0,1708.0,330.945404053,985.0,3999.91259766,0,0,TTF3,9.7367773056,856305.0,7916115.0,258.069763184,30.0,4764.24169922,9302.32226563,1242.01452637,0.01753167063,45513.0078125,0,0,0,33194,0.0,sample_2689,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0000000000000000003f_0_0000000000000000003f_0,1708.0,303.996459961,1005.0,4186.26318359,0,0,TTF3,12.1943836212,856755.0,7916115.0,192.093734741,120.0,4740.09472656,9060.44726563,874.64276123,0.0173077732325,45374.4882813,0,0,0,33197,0.0,sample_2690,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_00000000000000000040_0_00000000000000000040_0,1716.0,25.4975509644,1020.0,4257.14697266,0,0,TTF3,16.7022857666,856905.0,7916115.0,323.109893799,150.0,4740.37988281,8983.38476563,750.0,0.0173426065594,45322.6914063,0,0,0,33198,0.0,sample_2691,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_00000000000000000041_0_00000000000000000041_0,1716.0,99.4623260498,996.0,4332.06640625,0,2020,TTF3,8.64667034149,857055.0,7916115.0,318.904388428,268.0,4744.64941406,8908.18164063,607.453674316,0.0172340162098,45297.5585938,0,0,0,33199,0.0,sample_2692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_00000000000000000042_0_00000000000000000042_0,1716.0,14.5344543457,1002.0,4410.81640625,0,2015,TTF3,13.0854043961,857205.0,7916115.0,228.473190308,228.0,4753.65136719,8834.88574219,469.574279785,0.0173810776323,45248.8242188,0,0,0,33200,0.0,sample_2693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_00000000000000000043_0_00000000000000000043_0,1699.0,12.2647733688,992.0,4493.19482422,2014,0,TTF3,5.60118198395,857355.0,7916115.0,218.403289795,192.0,4767.35791016,8763.54394531,335.410186768,0.0177782922983,45202.1171875,0,0,0,33201,16.0,sample_2694,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_00000000000000000044_0_00000000000000000044_0,1699.0,236.309936523,1011.0,4579.00634766,0,0,TTF3,15.1318073273,857505.0,7916115.0,296.984863281,108.0,4783.56542969,8694.20507813,189.736663818,0.0178922563791,45179.5234375,0,0,0,33202,0.0,sample_2695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_00000000000000000045_0_00000000000000000045_0,1679.0,309.80557251,1035.0,3580.19555664,0,0,TTF3,3.72386717796,855105.0,7915965.0,957.183349609,272.0,5170.54150391,9902.40917969,2147.6730957,0.0167659502476,45908.171875,0,0,0,32772,0.0,sample_2696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_00000000000000000046_0_00000000000000000046_0,1679.0,53.7461624146,1019.0,3594.62109375,0,0,TTF3,13.0894632339,855255.0,7915965.0,886.397216797,421.0,5123.76806641,9806.7421875,2012.46118164,0.0168374869972,45838.2460938,0,0,0,32773,0.0,sample_2697,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_00000000000000000047_0_00000000000000000047_0,1679.0,50.9061393738,989.0,3615.21777344,2016,0,TTF3,9.74803256989,855405.0,7915965.0,835.703308105,571.0,5080.99414063,9712.45117188,1878.29711914,0.0168653316796,45804.078125,0,0,0,32774,16.0,sample_2698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_00000000000000000048_0_00000000000000000048_0,1679.0,324.162353516,1002.0,3641.88134766,0,2017,TTF3,10.482881546,855555.0,7915965.0,742.765075684,607.0,5042.32080078,9619.57421875,1745.42260742,0.0169383827597,45737.3398438,0,0,0,32775,17.0,sample_2699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_00000000000000000049_0_00000000000000000049_0,1679.0,334.653808594,990.0,3674.47949219,0,2017,TTF3,5.00628232956,855705.0,7915965.0,642.028015137,459.0,5007.84375,9528.15332031,1615.54943848,0.0167338736355,45672.7109375,0,0,0,32776,17.0,sample_2700,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0000000000000000004a_0_0000000000000000004a_0,1708.0,1.97493326664,990.0,3712.85595703,0,0,TTF3,13.5937662125,855855.0,7915965.0,563.648803711,313.0,4977.64990234,9438.23046875,1489.4630127,0.0165378004313,45641.1914063,0,0,0,32777,17.0,sample_2701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0000000000000000004b_0_0000000000000000004b_0,1708.0,295.426879883,987.0,3756.83374023,0,0,TTF3,15.7180576324,856005.0,7915965.0,483.735473633,175.0,4951.81787109,9349.85058594,1368.21044922,0.0170749742538,45579.7265625,0,0,0,32778,0.0,sample_2702,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0000000000000000004c_0_0000000000000000004c_0,1708.0,29.7448806763,1008.0,3806.21850586,0,0,TTF3,15.0423698425,856155.0,7915965.0,335.410186768,90.0,4930.41601563,9263.05566406,1253.19592285,0.0170858353376,45520.359375,0,0,0,32779,0.0,sample_2703,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0000000000000000004d_0_0000000000000000004d_0,1708.0,254.604446411,1002.0,4053.55395508,0,0,TTF3,16.6046142578,856755.0,7915965.0,123.69316864,124.0,4890.09179688,8932.6484375,792.590698242,0.0170942656696,45354.75,0,0,0,32783,0.0,sample_2704,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_0000000000000000004e_0_0000000000000000004e_0,1716.0,133.876693726,1019.0,4126.71777344,0,0,TTF3,16.7296295166,856905.0,7915965.0,271.661560059,255.0,4890.36816406,8854.47363281,666.108093262,0.0173346959054,45303.6835938,0,0,0,32784,0.0,sample_2705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0000000000000000004f_0_0000000000000000004f_0,1716.0,17.2414588928,997.0,4203.96240234,2016,0,TTF3,7.21066856384,857055.0,7915965.0,212.132034302,182.0,4894.50732422,8778.16601563,540.832702637,0.0170740373433,45278.9179688,0,0,0,32785,17.0,sample_2706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050_00000000000000000050_0_00000000000000000050_0,1716.0,163.810791016,1013.0,4285.06689453,0,0,TTF3,7.66031646729,857205.0,7915965.0,108.166542053,108.0,4903.23339844,8703.77539063,416.77331543,0.0172085426748,45230.9179688,0,0,0,32786,0.0,sample_2707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051_00000000000000000051_0_00000000000000000051_0,1699.0,191.309936523,994.0,4369.81689453,0,0,TTF3,13.1542196274,857355.0,7915965.0,84.8528137207,85.0,4916.52294922,8631.34960938,276.586334229,0.0173083413392,45184.9492188,0,0,0,32787,0.0,sample_2708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_00000000000000000052_0_00000000000000000052_0,1679.0,183.366455078,1026.0,3445.69287109,0,0,TTF3,8.07700061798,855255.0,7915815.0,751.797851563,424.0,5267.11474609,9691.11425781,1950.0,0.017009081319,45812.0703125,0,0,0,32359,0.0,sample_2709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_00000000000000000053_0_00000000000000000053_0,1679.0,117.349876404,1011.0,3467.17456055,0,0,TTF3,7.74697399139,855405.0,7915815.0,692.603759766,552.0,5225.51416016,9595.68652344,1812.45690918,0.0169157497585,45778.2578125,0,0,0,32360,0.0,sample_2710,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_00000000000000000054_0_00000000000000000054_0,1679.0,129.80557251,1003.0,3494.96777344,0,0,TTF3,14.5925502777,855555.0,7915815.0,642.028015137,564.0,5187.91845703,9501.66796875,1677.05102539,0.0168937332928,45712.2226563,0,0,0,32361,0.0,sample_2711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055_00000000000000000055_0_00000000000000000055_0,1679.0,298.855651855,1002.0,3528.92333984,0,2020,TTF3,13.121887207,855705.0,7915815.0,530.754150391,433.0,5154.41552734,9409.1015625,1542.88696289,0.0170538257807,45648.3125,0,0,0,32362,0.0,sample_2712,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_00000000000000000056_0_00000000000000000056_0,1708.0,104.036247253,1007.0,3568.86547852,0,2017,TTF3,9.74803256989,855855.0,7915815.0,432.666168213,300.0,5125.08544922,9318.03125,1410.3190918,0.0168171226978,45617.1484375,0,0,0,32363,0.0,sample_2713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_00000000000000000057_0_00000000000000000057_0,1708.0,272.489562988,995.0,3614.59545898,0,0,TTF3,10.8601112366,856005.0,7915815.0,362.491394043,150.0,5100.0,9228.49902344,1281.60058594,0.0170703828335,45556.4023438,0,0,0,32364,0.0,sample_2714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_00000000000000000058_0_00000000000000000058_0,1708.0,319.398712158,988.0,3784.28320313,0,0,TTF3,4.39337730408,856455.0,7915815.0,67.0820388794,67.0,5050.79199219,8969.59863281,933.380981445,0.0168452337384,45413.7070313,0,0,0,32367,0.0,sample_2715,"{""type"":""MultiPoint"",""coordinates"":[]}"
